NodeA,NodeB,Weights
10536,13210,1.0
10536,12927,1.0
10536,11358,1.0
10536,11023,1.0
10537,463,1.0
10537,12057,1.0
10537,11061,1.0
10537,11033,1.0
10537,10671,1.0
10537,10735,1.0
10537,12694,1.0
10537,180,1.0
10537,11566,0.0
10537,13170,0.0
10538,374,1.0
10538,12219,1.0
10538,12494,1.0
10538,12306,1.0
10538,11627,1.0
10538,11250,1.0
10538,11553,1.0
10538,10296,1.0
10538,10369,0.0
10538,12277,0.0
10539,11883,1.0
10539,13134,1.0
10539,11735,1.0
10539,12527,1.0
10539,10875,1.0
10539,10381,1.0
10539,12362,1.0
10539,10186,1.0
10539,10616,0.0
10539,12160,0.0
10540,11619,1.0
10540,11384,1.0
10540,10328,1.0
10540,12549,1.0
10540,11478,1.0
10540,11230,1.0
10540,11207,1.0
10540,10994,1.0
10540,13052,0.0
10540,12316,0.0
10541,12006,1.0
10541,10197,1.0
10541,12413,1.0
10541,12473,1.0
10541,10443,1.0
10541,10332,1.0
10541,10487,1.0
10541,12143,1.0
10541,11840,1.0
10541,13172,1.0
10542,11608,1.0
10542,12894,1.0
10542,11298,1.0
10542,12771,1.0
10542,12174,1.0
10542,12152,1.0
10542,564,1.0
10542,562,0.0
10542,10333,0.0
10542,11972,0.0
10543,11405,1.0
10543,11186,1.0
10543,12451,1.0
10543,10569,1.0
10543,10949,1.0
10543,11408,1.0
10543,12353,1.0
10543,10327,1.0
10543,11111,1.0
10543,12484,1.0
10544,10953,1.0
10544,11693,1.0
10544,10547,1.0
10544,12451,1.0
10544,11519,1.0
10544,11962,1.0
10544,12936,1.0
10544,11683,1.0
10544,12484,0.0
10544,11343,0.0
10545,10639,1.0
10545,10234,1.0
10545,11716,1.0
10545,11477,1.0
10545,10232,1.0
10545,12015,1.0
10545,10470,1.0
10545,10299,1.0
10545,12379,1.0
10545,12775,0.0
10546,12918,1.0
10546,11536,1.0
10546,10765,1.0
10546,2,1.0
10546,10642,1.0
10546,13125,1.0
10546,866,1.0
10546,13080,1.0
10546,12279,0.0
10546,12526,0.0
10547,10773,1.0
10547,12033,1.0
10547,11230,1.0
10547,12451,1.0
10547,12270,1.0
10547,12313,1.0
10547,10660,1.0
10547,11949,1.0
10547,11143,0.0
10547,11724,0.0
10548,12261,1.0
10548,10421,1.0
10548,10839,1.0
10548,10304,1.0
10548,12217,1.0
10548,10343,1.0
10548,11757,1.0
10548,10487,1.0
10548,11066,1.0
10548,11913,1.0
10549,10585,1.0
10549,11616,1.0
10549,10488,1.0
10549,12212,1.0
10549,11656,1.0
10549,12474,1.0
10549,12834,1.0
10549,12100,0.0
10549,11046,0.0
10549,11270,0.0
10550,11544,1.0
10550,12207,1.0
10550,10734,1.0
10550,13103,1.0
10550,10472,1.0
10550,10984,1.0
10550,11113,1.0
10550,10226,1.0
10550,12363,0.0
10550,13107,0.0
10551,10876,1.0
10551,12731,1.0
10551,10770,1.0
10551,11089,1.0
10551,10567,1.0
10551,11354,1.0
10551,11742,1.0
10551,11954,1.0
10551,11421,1.0
10551,11476,1.0
10552,10396,1.0
10552,12479,1.0
10552,11070,1.0
10552,653,1.0
10552,11789,1.0
10552,10866,1.0
10552,12983,1.0
10552,11368,1.0
10552,12237,1.0
10552,13155,0.0
10553,11537,1.0
10553,11588,1.0
10553,10978,1.0
10553,10902,1.0
10553,206,1.0
10553,13133,1.0
10553,964,1.0
10553,11349,1.0
10553,10188,1.0
10553,11275,0.0
10554,10218,1.0
10554,12451,1.0
10554,12936,1.0
10554,10422,1.0
10554,10583,1.0
10554,13146,1.0
10554,11253,1.0
10554,10763,1.0
10554,12534,0.0
10554,12394,0.0
10555,11312,1.0
10555,12184,1.0
10555,11847,1.0
10555,11958,1.0
10555,10699,1.0
10555,10287,1.0
10555,11804,1.0
10555,12684,1.0
10555,11295,1.0
10555,12011,1.0
10556,10683,1.0
10556,10987,1.0
10556,11913,1.0
10556,12332,1.0
10556,12916,1.0
10556,11016,1.0
10556,12137,1.0
10556,12298,1.0
10556,575,1.0
10556,11893,0.0
10557,12950,1.0
10557,11993,1.0
10557,12278,1.0
10557,12458,1.0
10557,12947,1.0
10557,11229,1.0
10557,11110,1.0
10557,12834,1.0
10557,12212,0.0
10557,12794,0.0
10558,11183,1.0
10558,12463,1.0
10558,12311,1.0
10558,11171,1.0
10558,11419,1.0
10558,11549,1.0
10558,10425,1.0
10558,10497,1.0
10558,12607,0.0
10558,12980,0.0
10559,10251,1.0
10559,11642,1.0
10559,12559,1.0
10559,12782,1.0
10559,10829,1.0
10559,11451,1.0
10559,11047,1.0
10559,10687,1.0
10559,12429,0.0
10559,11968,0.0
10560,10231,1.0
10560,11445,1.0
10560,12794,1.0
10560,12916,1.0
10560,10525,1.0
10560,11524,1.0
10560,10521,1.0
10560,11268,1.0
10560,10332,1.0
10560,12096,1.0
10561,10218,1.0
10561,11691,1.0
10561,10910,1.0
10561,12451,1.0
10561,13028,1.0
10561,12443,1.0
10561,12313,1.0
10561,12534,1.0
10561,11521,0.0
10561,11520,0.0
10562,11196,1.0
10562,11562,1.0
10562,12257,1.0
10562,11141,1.0
10562,11337,1.0
10562,11500,1.0
10562,10238,1.0
10562,12360,1.0
10562,11744,1.0
10562,11327,1.0
10563,11368,1.0
10563,11882,1.0
10563,11857,1.0
10563,10685,1.0
10563,10866,1.0
10563,13189,1.0
10563,12479,1.0
10563,13033,1.0
10563,10396,0.0
10563,12370,0.0
10564,10710,1.0
10564,12472,1.0
10564,11767,1.0
10564,11264,1.0
10564,11645,1.0
10564,11361,1.0
10564,12642,1.0
10564,10952,1.0
10564,12287,0.0
10564,13210,0.0
10565,10772,1.0
10565,11866,1.0
10565,11273,1.0
10565,10825,1.0
10565,11239,1.0
10565,10438,1.0
10565,4504,1.0
10565,12536,1.0
10565,10903,1.0
10565,12785,0.0
10566,11135,1.0
10566,10592,1.0
10566,12449,1.0
10566,12652,1.0
10566,12269,1.0
10566,12610,1.0
10566,12462,1.0
10566,10632,1.0
10566,10591,0.0
10566,12605,0.0
10567,12516,1.0
10567,10479,1.0
10567,11476,1.0
10567,12469,1.0
10567,11421,1.0
10567,10551,1.0
10567,11097,1.0
10567,10890,1.0
10567,11003,0.0
10567,10831,0.0
10568,11243,1.0
10568,10726,1.0
10568,10827,1.0
10568,10364,1.0
10568,10895,1.0
10568,36,1.0
10568,10352,1.0
10568,10914,1.0
10568,331,1.0
10568,22,1.0
10569,11465,1.0
10569,11408,1.0
10569,11825,1.0
10569,12560,1.0
10569,11186,1.0
10569,12451,1.0
10569,11774,1.0
10569,11411,1.0
10569,12017,0.0
10569,11409,0.0
10570,10655,1.0
10570,12750,1.0
10570,11879,1.0
10570,12650,1.0
10570,11126,1.0
10570,12167,1.0
10570,12124,1.0
10570,11285,1.0
10570,13141,1.0
10570,12619,0.0
10571,12042,1.0
10571,11475,1.0
10571,13208,1.0
10571,12257,1.0
10571,12996,1.0
10571,10878,1.0
10571,12844,1.0
10571,11562,1.0
10571,12555,1.0
10571,11196,0.0
10572,12374,1.0
10572,11544,1.0
10572,10195,1.0
10572,10312,1.0
10572,11224,1.0
10572,11086,1.0
10572,10970,1.0
10572,11696,1.0
10572,12230,0.0
10572,11271,0.0
10573,12729,1.0
10573,11287,1.0
10573,152,1.0
10573,13191,1.0
10573,96,1.0
10573,13015,1.0
10573,864,1.0
10573,13128,1.0
10573,190,1.0
10573,368,0.0
10574,10664,1.0
10574,10585,1.0
10574,11697,1.0
10574,10398,1.0
10574,11036,1.0
10574,10213,1.0
10574,10770,1.0
10574,11874,1.0
10574,10672,0.0
10574,11993,0.0
10575,12105,1.0
10575,10990,1.0
10575,13200,1.0
10575,10418,1.0
10575,11703,1.0
10575,11790,1.0
10575,10688,1.0
10575,11167,1.0
10575,12944,1.0
10575,10748,0.0
10576,12416,1.0
10576,12260,1.0
10576,11931,1.0
10576,11659,1.0
10576,11278,1.0
10576,11049,1.0
10576,10513,0.0
10576,12035,0.0
10576,11062,0.0
10576,10404,0.0
10577,10236,1.0
10577,10464,1.0
10577,10187,1.0
10577,11808,1.0
10577,12435,1.0
10577,13064,1.0
10577,11710,1.0
10577,12517,1.0
10577,10461,1.0
10577,11726,0.0
10578,674,1.0
10578,12264,1.0
10578,729,1.0
10578,430,1.0
10578,10603,1.0
10578,12283,1.0
10578,633,1.0
10578,672,1.0
10578,10792,0.0
10578,711,0.0
10579,11003,1.0
10579,10334,1.0
10579,12590,1.0
10579,11435,1.0
10579,11476,1.0
10579,12075,1.0
10579,10805,1.0
10579,10567,1.0
10579,13166,0.0
10579,12216,0.0
10580,12623,1.0
10580,12354,1.0
10580,10418,1.0
10580,10976,1.0
10580,11998,1.0
10580,12568,1.0
10580,10361,1.0
10580,11468,1.0
10580,10962,1.0
10580,1024,1.0
10581,11218,1.0
10581,11548,1.0
10581,10639,1.0
10581,12356,1.0
10581,10916,1.0
10581,11725,1.0
10581,12112,1.0
10581,12347,1.0
10581,11796,1.0
10581,12247,1.0
10582,11764,1.0
10582,11447,1.0
10582,11018,1.0
10582,12339,1.0
10582,11281,1.0
10582,21,1.0
10582,11887,1.0
10582,11440,1.0
10582,13060,0.0
10582,10723,0.0
10583,10218,1.0
10583,12790,1.0
10583,12596,1.0
10583,11691,1.0
10583,10554,1.0
10583,12451,1.0
10583,11411,1.0
10583,13041,0.0
10583,12443,0.0
10583,10910,0.0
10584,11196,1.0
10584,12943,1.0
10584,12201,1.0
10584,11993,1.0
10584,10413,1.0
10584,10214,1.0
10584,10520,1.0
10584,13097,1.0
10584,12501,0.0
10584,10666,0.0
10585,10213,1.0
10585,11861,1.0
10585,10398,1.0
10585,12298,1.0
10585,10908,1.0
10585,10314,1.0
10585,10521,1.0
10585,10574,1.0
10585,10664,1.0
10585,12739,0.0
10586,12245,1.0
10586,12585,1.0
10586,11803,1.0
10586,10429,1.0
10586,12276,1.0
10586,11002,1.0
10586,12065,1.0
10586,11190,1.0
10586,12126,1.0
10586,11202,1.0
10587,13135,1.0
10587,11586,1.0
10587,10899,1.0
10587,11818,1.0
10587,11291,1.0
10587,11605,1.0
10587,12556,1.0
10587,10698,1.0
10587,10601,0.0
10587,11325,0.0
10588,13156,1.0
10588,12163,1.0
10588,12055,1.0
10588,11690,1.0
10588,11705,1.0
10588,11649,1.0
10588,10353,1.0
10588,12997,0.0
10588,12558,0.0
10588,11336,0.0
10589,10311,1.0
10589,11853,1.0
10589,10889,1.0
10589,12344,1.0
10589,10608,1.0
10589,13091,1.0
10589,11362,1.0
10589,13206,1.0
10589,11508,1.0
10589,985,1.0
10590,11577,1.0
10590,12738,1.0
10590,10764,1.0
10590,11301,1.0
10590,10279,1.0
10590,10599,1.0
10590,10697,1.0
10590,11161,1.0
10590,13059,1.0
10590,10239,0.0
10591,10201,1.0
10591,10592,1.0
10591,12462,1.0
10591,10589,1.0
10591,12605,1.0
10591,11801,1.0
10591,12269,1.0
10591,13123,1.0
10591,10632,1.0
10591,12449,0.0
10592,13123,1.0
10592,12605,1.0
10592,12462,1.0
10592,12269,1.0
10592,12652,1.0
10592,10629,1.0
10592,12610,1.0
10592,11801,1.0
10592,10591,0.0
10592,10922,0.0
10593,10870,1.0
10593,10551,1.0
10593,12761,1.0
10593,12777,1.0
10593,13194,1.0
10593,11765,1.0
10593,11003,1.0
10593,11354,1.0
10593,10934,1.0
10593,11476,1.0
10594,11614,1.0
10594,10999,1.0
10594,10364,1.0
10594,12034,1.0
10594,13004,1.0
10594,11344,1.0
10594,10828,1.0
10594,22,1.0
10594,12004,1.0
10594,10647,1.0
10595,816,1.0
10595,10233,1.0
10595,49,1.0
10595,11898,1.0
10595,562,1.0
10595,785,1.0
10595,12214,1.0
10595,998,1.0
10595,13169,1.0
10595,699,1.0
10596,10766,1.0
10596,12137,1.0
10596,12007,1.0
10596,10401,1.0
10596,10851,1.0
10596,10314,1.0
10596,12591,1.0
10596,10392,1.0
10596,12024,1.0
10596,11486,0.0
10597,11144,1.0
10597,13167,1.0
10597,10759,1.0
10597,12924,1.0
10597,12361,1.0
10597,11785,1.0
10597,11743,1.0
10597,12297,1.0
10597,10610,0.0
10597,10898,0.0
10598,11176,1.0
10598,12955,1.0
10598,10613,1.0
10598,13039,1.0
10598,10319,1.0
10598,12403,1.0
10598,10419,1.0
10598,10657,1.0
10598,11736,1.0
10598,10285,0.0
10599,10279,1.0
10599,13066,1.0
10599,12876,1.0
10599,10764,1.0
10599,10940,1.0
10599,13035,1.0
10599,12209,1.0
10599,11915,1.0
10599,11026,0.0
10599,11813,0.0
10600,10369,1.0
10600,12306,1.0
10600,11172,1.0
10600,12337,1.0
10600,12467,1.0
10600,10482,1.0
10600,12525,1.0
10600,12913,1.0
10600,11402,0.0
10600,10360,0.0
10601,11202,1.0
10601,11291,1.0
10601,11803,1.0
10601,11748,1.0
10601,12556,1.0
10601,11495,1.0
10601,12245,1.0
10601,11190,1.0
10601,12419,1.0
10601,10429,1.0
10602,12199,1.0
10602,11734,1.0
10602,10932,1.0
10602,10743,1.0
10602,11399,1.0
10602,11170,1.0
10602,11069,1.0
10602,11517,0.0
10602,11201,0.0
10602,11582,0.0
10603,12895,1.0
10603,11372,1.0
10603,12114,1.0
10603,633,1.0
10603,10204,1.0
10603,674,1.0
10603,10966,1.0
10603,10813,1.0
10603,10393,1.0
10603,10463,0.0
10604,12936,1.0
10604,12270,1.0
10604,10439,1.0
10604,11746,1.0
10604,11675,1.0
10604,11949,1.0
10604,12017,1.0
10604,13136,1.0
10604,11405,1.0
10604,10422,1.0
10605,11811,1.0
10605,10667,1.0
10605,10369,1.0
10605,10360,1.0
10605,12337,1.0
10605,11907,1.0
10605,429,1.0
10605,10600,0.0
10605,11148,0.0
10605,12149,0.0
10606,11683,1.0
10606,11481,1.0
10606,13028,1.0
10606,10953,1.0
10606,13176,1.0
10606,11675,1.0
10606,11638,1.0
10606,12864,1.0
10606,11807,1.0
10606,11119,1.0
10607,11641,1.0
10607,10979,1.0
10607,12754,1.0
10607,12042,1.0
10607,11090,1.0
10607,11226,1.0
10607,10702,1.0
10607,10628,1.0
10607,10618,1.0
10607,12572,1.0
10608,11508,1.0
10608,11147,1.0
10608,13206,1.0
10608,783,1.0
10608,12039,1.0
10608,11362,1.0
10608,12343,1.0
10608,985,1.0
10608,11964,0.0
10608,10589,0.0
10609,12822,1.0
10609,11668,1.0
10609,11983,1.0
10609,13182,1.0
10609,12151,1.0
10609,11833,1.0
10609,11299,1.0
10609,10380,1.0
10609,11542,0.0
10609,13079,0.0
10610,13167,1.0
10610,11743,1.0
10610,10597,1.0
10610,11031,1.0
10610,11785,1.0
10610,13125,1.0
10610,12924,1.0
10610,10612,0.0
10610,10414,0.0
10610,11144,0.0
10611,11482,1.0
10611,12653,1.0
10611,11048,1.0
10611,12523,1.0
10611,12095,1.0
10611,10916,1.0
10611,10895,1.0
10611,12356,1.0
10611,12708,1.0
10611,1393,0.0
10612,12352,1.0
10612,11541,1.0
10612,10610,1.0
10612,11945,1.0
10612,12215,1.0
10612,11722,1.0
10612,10273,1.0
10612,12483,1.0
10612,12924,0.0
10612,10597,0.0
10613,12496,1.0
10613,10419,1.0
10613,10598,1.0
10613,12955,1.0
10613,10355,1.0
10613,10724,1.0
10613,13180,1.0
10613,13018,0.0
10613,10669,0.0
10613,10319,0.0
10614,11646,1.0
10614,12314,1.0
10614,11355,1.0
10614,11953,1.0
10614,12120,1.0
10614,12465,1.0
10614,11508,1.0
10614,12005,1.0
10614,12945,0.0
10614,11860,0.0
10615,11490,1.0
10615,10629,1.0
10615,12064,1.0
10615,13145,1.0
10615,12735,1.0
10615,10495,1.0
10615,11708,1.0
10615,11801,1.0
10615,10674,0.0
10615,12258,0.0
10616,10186,1.0
10616,11787,1.0
10616,10441,1.0
10616,12489,1.0
10616,10623,1.0
10616,10835,1.0
10616,12160,1.0
10616,12362,1.0
10616,12409,1.0
10616,10539,0.0
10617,92,1.0
10617,11822,1.0
10617,12411,1.0
10617,172,1.0
10617,264,1.0
10617,947,1.0
10617,246,1.0
10617,509,1.0
10617,12153,0.0
10617,915,0.0
10618,12844,1.0
10618,11757,1.0
10618,10244,1.0
10618,10607,1.0
10618,10839,1.0
10618,12043,1.0
10618,11475,1.0
10618,12754,1.0
10618,10832,1.0
10618,12691,0.0
10619,10195,1.0
10619,11862,1.0
10619,10226,1.0
10619,12926,1.0
10619,288,1.0
10619,12758,1.0
10619,10493,1.0
10619,12499,1.0
10619,11752,1.0
10619,12363,1.0
10620,11679,1.0
10620,10937,1.0
10620,10262,1.0
10620,12813,1.0
10620,10268,1.0
10620,10461,1.0
10620,10347,1.0
10620,12326,0.0
10620,12674,0.0
10620,11024,0.0
10621,13069,1.0
10621,10630,1.0
10621,11013,1.0
10621,11707,1.0
10621,11263,1.0
10621,12502,1.0
10621,11824,1.0
10621,12129,1.0
10621,10211,0.0
10621,12668,0.0
10622,11206,1.0
10622,12203,1.0
10622,12535,1.0
10622,12071,1.0
10622,12977,1.0
10622,10366,1.0
10622,10707,1.0
10622,11331,1.0
10622,12840,0.0
10622,11752,0.0
10623,10186,1.0
10623,12489,1.0
10623,12409,1.0
10623,12603,1.0
10623,10381,1.0
10623,10616,1.0
10623,10942,1.0
10623,11279,1.0
10623,11735,0.0
10623,12362,0.0
10624,12205,1.0
10624,12870,1.0
10624,11772,1.0
10624,13081,1.0
10624,11738,1.0
10624,10469,1.0
10624,12292,1.0
10624,10382,1.0
10624,10525,1.0
10624,11415,1.0
10625,12191,1.0
10625,10323,1.0
10625,10734,1.0
10625,10962,1.0
10625,12690,1.0
10625,10963,1.0
10625,10370,1.0
10625,10787,0.0
10625,10580,0.0
10625,10711,0.0
10626,11545,1.0
10626,12050,1.0
10626,11920,1.0
10626,11421,1.0
10626,11186,1.0
10626,12385,1.0
10626,12903,1.0
10626,12225,1.0
10626,11554,0.0
10626,10852,0.0
10627,11143,1.0
10627,11478,1.0
10627,10200,1.0
10627,10773,1.0
10627,12549,1.0
10627,11619,1.0
10627,10994,1.0
10627,11207,1.0
10627,12494,0.0
10627,12582,0.0
10628,11757,1.0
10628,11475,1.0
10628,12754,1.0
10628,11903,1.0
10628,11040,1.0
10628,12175,1.0
10628,10839,1.0
10628,12290,1.0
10628,12844,1.0
10628,10244,1.0
10629,10615,1.0
10629,11490,1.0
10629,12735,1.0
10629,12064,1.0
10629,13145,1.0
10629,11801,1.0
10629,10592,1.0
10629,11708,0.0
10629,10674,0.0
10629,12610,0.0
10630,11013,1.0
10630,10621,1.0
10630,12129,1.0
10630,13069,1.0
10630,11263,1.0
10630,12502,1.0
10630,11707,1.0
10630,11824,1.0
10630,12668,0.0
10630,12883,0.0
10631,10947,1.0
10631,11619,1.0
10631,10660,1.0
10631,10250,1.0
10631,11252,1.0
10631,11404,1.0
10631,12313,1.0
10631,11662,1.0
10631,12898,0.0
10631,10547,0.0
10632,11964,1.0
10632,10263,1.0
10632,12211,1.0
10632,10201,1.0
10632,11978,1.0
10632,11135,1.0
10632,12605,1.0
10632,12462,1.0
10632,10608,0.0
10632,10566,0.0
10633,12698,1.0
10633,12116,1.0
10633,12142,1.0
10633,12200,1.0
10633,12626,1.0
10633,488,1.0
10633,11522,1.0
10633,12786,1.0
10633,12375,0.0
10633,10883,0.0
10634,11932,1.0
10634,11813,1.0
10634,12450,1.0
10634,11026,1.0
10634,11044,1.0
10634,32,1.0
10634,13035,1.0
10634,11550,1.0
10634,12602,1.0
10634,12303,1.0
10635,11186,1.0
10635,12017,1.0
10635,11831,1.0
10635,11949,1.0
10635,11360,1.0
10635,11691,1.0
10635,11545,1.0
10635,11693,1.0
10635,11465,1.0
10635,12936,0.0
10636,13005,1.0
10636,11058,1.0
10636,12463,1.0
10636,11171,1.0
10636,11549,1.0
10636,10748,1.0
10636,11087,1.0
10636,12087,1.0
10636,10425,0.0
10636,11988,0.0
10637,12324,1.0
10637,10863,1.0
10637,12884,1.0
10637,11064,1.0
10637,13197,1.0
10637,11013,1.0
10637,11292,1.0
10637,10841,1.0
10637,13050,0.0
10637,12846,0.0
10638,10770,1.0
10638,12338,1.0
10638,12844,1.0
10638,10411,1.0
10638,11954,1.0
10638,10331,1.0
10638,11903,1.0
10638,12937,1.0
10638,12298,1.0
10638,11130,1.0
10639,10545,1.0
10639,10916,1.0
10639,10232,1.0
10639,11725,1.0
10639,10301,1.0
10639,10470,1.0
10639,10581,1.0
10639,11802,1.0
10639,12347,0.0
10639,11333,0.0
10640,12637,1.0
10640,12541,1.0
10640,12915,1.0
10640,10428,1.0
10640,10911,1.0
10640,12764,1.0
10640,11816,1.0
10640,11717,1.0
10640,12470,0.0
10640,11413,0.0
10641,11412,1.0
10641,11905,1.0
10641,11091,1.0
10641,12539,1.0
10641,10721,1.0
10641,11203,1.0
10641,10700,1.0
10641,12182,1.0
10641,12340,0.0
10641,11050,0.0
10642,11004,1.0
10642,12918,1.0
10642,11536,1.0
10642,11941,1.0
10642,12843,1.0
10642,13080,1.0
10642,671,1.0
10642,10546,1.0
10642,12872,0.0
10642,12567,0.0
10643,13093,1.0
10643,11049,1.0
10643,11760,1.0
10643,10957,1.0
10643,12759,1.0
10643,10192,1.0
10643,11128,1.0
10643,11254,1.0
10643,11278,0.0
10643,13023,0.0
10644,12510,1.0
10644,11805,1.0
10644,11995,1.0
10644,13192,1.0
10644,11279,1.0
10644,11961,1.0
10644,12345,1.0
10644,11921,1.0
10644,10732,1.0
10644,10473,0.0
10645,11313,1.0
10645,10392,1.0
10645,12469,1.0
10645,10343,1.0
10645,10446,1.0
10645,10388,1.0
10645,10359,1.0
10645,10479,1.0
10645,11506,1.0
10645,11551,0.0
10646,11160,1.0
10646,11357,1.0
10646,12282,1.0
10646,12019,1.0
10646,11864,1.0
10646,13084,1.0
10646,13138,1.0
10646,10821,1.0
10646,12180,1.0
10646,10865,0.0
10647,11458,1.0
10647,11938,1.0
10647,12528,1.0
10647,12743,1.0
10647,12029,1.0
10647,10973,1.0
10647,11999,1.0
10647,12568,1.0
10647,12934,1.0
10647,13200,1.0
10648,10405,1.0
10648,11750,1.0
10648,10426,1.0
10648,11361,1.0
10648,10746,1.0
10648,12986,1.0
10648,12412,1.0
10648,10564,1.0
10648,10710,0.0
10648,12851,0.0
10649,11820,1.0
10649,4500,1.0
10649,12233,1.0
10649,12789,1.0
10649,13213,1.0
10649,11939,1.0
10649,12873,1.0
10649,12693,1.0
10649,11023,0.0
10649,12250,0.0
10650,10349,1.0
10650,13183,1.0
10650,11997,1.0
10650,13189,1.0
10650,10866,1.0
10650,11028,1.0
10650,12781,1.0
10650,12479,1.0
10650,13207,1.0
10650,11986,0.0
10651,10304,1.0
10651,10479,1.0
10651,12713,1.0
10651,10683,1.0
10651,11089,1.0
10651,10839,1.0
10651,11893,1.0
10651,10453,1.0
10651,10551,0.0
10651,10890,0.0
10652,12175,1.0
10652,12844,1.0
10652,11329,1.0
10652,11826,1.0
10652,11806,1.0
10652,12740,1.0
10652,12480,1.0
10652,12545,0.0
10652,12424,0.0
10652,12703,0.0
10653,11590,1.0
10653,10293,1.0
10653,10465,1.0
10653,12368,1.0
10653,10272,1.0
10653,13024,1.0
10653,11353,1.0
10653,10893,0.0
10653,12182,0.0
10653,11050,0.0
10654,12687,1.0
10654,11742,1.0
10654,12254,1.0
10654,11234,1.0
10654,12249,1.0
10654,12223,1.0
10654,12697,1.0
10654,10876,1.0
10654,10607,0.0
10654,12257,0.0
10655,10570,1.0
10655,11425,1.0
10655,11879,1.0
10655,12750,1.0
10655,11126,1.0
10655,12619,1.0
10655,11285,1.0
10655,12650,1.0
10655,11381,0.0
10655,11566,0.0
10656,10208,1.0
10656,11738,1.0
10656,10525,1.0
10656,12933,1.0
10656,13152,1.0
10656,12473,1.0
10656,10703,1.0
10656,13120,1.0
10656,12002,1.0
10656,11654,0.0
10657,10598,1.0
10657,13039,1.0
10657,10754,1.0
10657,11039,1.0
10657,11139,1.0
10657,10336,1.0
10657,11594,1.0
10657,12403,1.0
10657,10285,1.0
10657,10319,1.0
10658,12829,1.0
10658,11432,1.0
10658,12588,1.0
10658,12872,1.0
10658,10707,1.0
10658,10944,1.0
10658,10318,1.0
10658,11615,1.0
10658,11862,0.0
10658,11786,0.0
10659,11094,1.0
10659,10966,1.0
10659,10204,1.0
10659,10813,1.0
10659,12512,1.0
10659,10463,1.0
10659,10954,1.0
10659,12718,1.0
10659,12114,0.0
10659,12399,0.0
10660,10631,1.0
10660,11662,1.0
10660,10947,1.0
10660,11450,1.0
10660,11774,1.0
10660,10547,1.0
10660,12476,1.0
10660,10264,1.0
10660,12583,1.0
10660,12033,1.0
10661,11353,1.0
10661,11449,1.0
10661,12783,1.0
10661,12791,1.0
10661,12500,1.0
10661,11107,1.0
10661,11740,1.0
10661,10878,1.0
10661,11369,1.0
10661,12778,0.0
10662,11154,1.0
10662,12724,1.0
10662,10328,1.0
10662,12242,1.0
10662,11207,1.0
10662,10767,1.0
10662,10278,1.0
10662,12378,1.0
10662,11384,1.0
10662,10675,1.0
10663,10399,1.0
10663,10454,1.0
10663,12134,1.0
10663,12168,1.0
10663,11108,1.0
10663,10743,1.0
10663,12661,1.0
10663,11399,1.0
10663,10602,0.0
10663,12403,0.0
10664,10213,1.0
10664,11828,1.0
10664,12958,1.0
10664,11036,1.0
10664,11371,1.0
10664,10196,1.0
10664,11861,1.0
10664,12881,1.0
10664,12909,1.0
10664,10574,0.0
10665,10237,1.0
10665,13177,1.0
10665,11344,1.0
10665,11988,1.0
10665,12575,1.0
10665,12105,1.0
10665,12034,1.0
10665,11167,1.0
10665,13200,1.0
10665,11058,1.0
10666,12141,1.0
10666,12943,1.0
10666,10457,1.0
10666,11670,1.0
10666,11153,1.0
10666,12201,1.0
10666,10584,1.0
10666,12552,0.0
10666,12439,0.0
10666,939,0.0
10667,11148,1.0
10667,12948,1.0
10667,11137,1.0
10667,12467,1.0
10667,12337,1.0
10667,11907,1.0
10667,10605,1.0
10667,12893,1.0
10667,11172,1.0
10667,12767,0.0
10668,11354,1.0
10668,11089,1.0
10668,10770,1.0
10668,11003,1.0
10668,11421,1.0
10668,10651,1.0
10668,10645,1.0
10668,10908,1.0
10668,10551,1.0
10668,12469,0.0
10669,11281,1.0
10669,10613,1.0
10669,10724,1.0
10669,10419,1.0
10669,12496,1.0
10669,10355,1.0
10669,13180,1.0
10669,10696,1.0
10669,11018,1.0
10669,13060,0.0
10670,10744,1.0
10670,12195,1.0
10670,11208,1.0
10670,11871,1.0
10670,11604,1.0
10670,11824,1.0
10670,12668,1.0
10670,16,1.0
10670,12942,0.0
10670,12883,0.0
10671,12763,1.0
10671,463,1.0
10671,11033,1.0
10671,10735,1.0
10671,12694,1.0
10671,13170,1.0
10671,12334,1.0
10671,11061,1.0
10671,11530,1.0
10671,10537,0.0
10672,11053,1.0
10672,11697,1.0
10672,12777,1.0
10672,10900,1.0
10672,10295,1.0
10672,12474,1.0
10672,10213,1.0
10672,10668,0.0
10672,11984,0.0
10672,10574,0.0
10673,12157,1.0
10673,11967,1.0
10673,12908,1.0
10673,12091,1.0
10673,11322,1.0
10673,11507,1.0
10673,11423,1.0
10673,788,1.0
10673,11411,1.0
10673,82,1.0
10674,12735,1.0
10674,10922,1.0
10674,10629,1.0
10674,10417,1.0
10674,10495,1.0
10674,11809,1.0
10674,10615,1.0
10674,12170,1.0
10674,12064,1.0
10674,11853,1.0
10675,12486,1.0
10675,13030,1.0
10675,10741,1.0
10675,13153,1.0
10675,10344,1.0
10675,12017,1.0
10675,12270,1.0
10675,11478,1.0
10675,12372,0.0
10675,10662,0.0
10676,11972,1.0
10676,13107,1.0
10676,12481,1.0
10676,12546,1.0
10676,12179,1.0
10676,10333,1.0
10676,12070,1.0
10676,12859,1.0
10676,12728,1.0
10676,11685,1.0
