NodeA,NodeB,Weights
5994,7311,1.0
5995,5633,1.0
5995,1050,1.0
5995,5828,1.0
5995,3251,1.0
5995,8429,1.0
5995,10168,1.0
5995,573,1.0
5995,4499,0.0
5995,8970,0.0
5995,3776,0.0
5996,7800,1.0
5996,7803,1.0
5996,2889,1.0
5996,1368,1.0
5996,9504,1.0
5996,9522,1.0
5996,6206,1.0
5996,2209,1.0
5996,6064,1.0
5996,2851,0.0
5997,9367,1.0
5997,1849,1.0
5997,3307,1.0
5997,7763,1.0
5997,5019,1.0
5997,1340,1.0
5997,8213,1.0
5997,1937,1.0
5997,1805,1.0
5997,8044,0.0
5998,8639,1.0
5998,2976,1.0
5998,4360,1.0
5998,777,1.0
5998,7503,1.0
5998,1293,1.0
5998,353,1.0
5998,4168,1.0
5998,7095,0.0
5998,6352,0.0
5999,10661,1.0
5999,6829,1.0
5999,474,1.0
5999,3704,1.0
5999,10852,1.0
5999,3418,1.0
5999,1866,1.0
5999,6700,1.0
5999,7123,1.0
5999,661,0.0
6000,4591,1.0
6000,2348,1.0
6000,2928,1.0
6000,194,1.0
6000,10377,1.0
6000,4150,1.0
6000,4107,1.0
6000,10418,1.0
6000,8269,1.0
6000,3072,0.0
6001,79,1.0
6001,3189,1.0
6001,1609,1.0
6001,8620,1.0
6001,8422,1.0
6001,10800,1.0
6001,8857,1.0
6001,676,1.0
6001,57,0.0
6001,5023,0.0
6002,3181,1.0
6002,10658,1.0
6002,8409,1.0
6002,11150,1.0
6002,4640,1.0
6002,7784,1.0
6002,444,1.0
6002,10299,0.0
6002,7347,0.0
6002,8347,0.0
6003,9334,1.0
6003,10806,1.0
6003,4737,1.0
6003,2072,1.0
6003,7186,1.0
6003,10163,1.0
6003,5613,1.0
6003,9810,1.0
6003,941,1.0
6003,2572,0.0
6004,8614,1.0
6004,3349,1.0
6004,1401,1.0
6004,7906,1.0
6004,4062,1.0
6004,2606,1.0
6004,1091,1.0
6004,2228,1.0
6004,9471,0.0
6004,11043,0.0
6005,4519,1.0
6005,9049,1.0
6005,9036,1.0
6005,4712,1.0
6005,6177,1.0
6005,5298,1.0
6005,6945,1.0
6005,4370,1.0
6005,3489,1.0
6005,5099,1.0
6006,2883,1.0
6006,4250,1.0
6006,2827,1.0
6006,3846,1.0
6006,10355,1.0
6006,8796,1.0
6006,7888,1.0
6006,4898,1.0
6006,3306,1.0
6006,4019,1.0
6007,4946,1.0
6007,1604,1.0
6007,7214,1.0
6007,2851,1.0
6007,9576,1.0
6007,8858,1.0
6007,8760,1.0
6007,7329,1.0
6007,3956,1.0
6007,4860,1.0
6008,7510,1.0
6008,4633,1.0
6008,9109,1.0
6008,3106,1.0
6008,5310,1.0
6008,1253,1.0
6008,10438,1.0
6008,10286,1.0
6008,3651,1.0
6008,8079,1.0
6009,8268,1.0
6009,148,1.0
6009,10330,1.0
6009,7674,1.0
6009,10788,1.0
6009,2442,1.0
6009,10685,1.0
6009,3525,1.0
6009,278,0.0
6009,1536,0.0
6010,8362,1.0
6010,5918,1.0
6010,5378,1.0
6010,1378,1.0
6010,4204,1.0
6010,10033,1.0
6010,4495,1.0
6010,10804,1.0
6010,8385,1.0
6010,7892,1.0
6011,3220,1.0
6011,8539,1.0
6011,10909,1.0
6011,3001,1.0
6011,8293,1.0
6011,3472,1.0
6011,1304,1.0
6011,9570,1.0
6011,10659,0.0
6011,8779,0.0
6012,9157,1.0
6012,2378,1.0
6012,469,1.0
6012,399,1.0
6012,7851,1.0
6012,22,1.0
6012,8287,1.0
6012,10193,1.0
6012,4149,1.0
6012,7449,0.0
6013,9884,1.0
6013,8743,1.0
6013,7098,1.0
6013,6671,1.0
6013,1037,1.0
6013,8525,1.0
6013,1820,1.0
6013,2606,1.0
6013,7486,1.0
6013,3264,1.0
6014,4117,1.0
6014,4466,1.0
6014,5220,1.0
6014,6143,1.0
6014,8204,1.0
6014,7280,1.0
6014,8536,1.0
6014,10997,1.0
6014,10615,1.0
6014,4875,0.0
6015,9399,1.0
6015,1342,1.0
6015,7052,1.0
6015,6719,1.0
6015,6855,1.0
6015,10536,1.0
6015,8398,1.0
6015,10524,1.0
6015,9498,1.0
6015,1968,1.0
6016,9666,1.0
6016,8849,1.0
6016,4170,1.0
6016,9344,1.0
6016,3732,1.0
6016,6536,1.0
6016,421,1.0
6016,9930,1.0
6016,10751,0.0
6016,1325,0.0
6017,3193,1.0
6017,6168,1.0
6017,10835,1.0
6017,3866,1.0
6017,5524,1.0
6017,3216,1.0
6017,5117,1.0
6017,9889,1.0
6017,10239,0.0
6017,3941,0.0
6018,6225,1.0
6018,9545,1.0
6018,9529,1.0
6018,3758,1.0
6018,5321,1.0
6018,7206,1.0
6018,8191,1.0
6018,6032,1.0
6018,6701,1.0
6018,428,0.0
6019,7555,1.0
6019,5516,1.0
6019,2179,1.0
6019,1890,1.0
6019,4494,1.0
6019,1059,1.0
6019,4496,1.0
6019,4751,1.0
6019,7209,1.0
6019,6450,0.0
6020,1037,1.0
6020,9346,1.0
6020,8743,1.0
6020,7858,1.0
6020,1013,1.0
6020,3847,1.0
6020,6214,1.0
6020,5842,1.0
6020,10444,1.0
6020,2347,1.0
6021,5687,1.0
6021,8928,1.0
6021,1711,1.0
6021,6555,1.0
6021,3844,1.0
6021,9180,1.0
6021,5367,1.0
6021,2184,1.0
6021,9550,1.0
6021,1540,1.0
6022,1745,1.0
6022,6050,1.0
6022,3145,1.0
6022,10019,1.0
6022,3740,1.0
6022,853,1.0
6022,8544,1.0
6022,9948,1.0
6022,9751,1.0
6022,7663,0.0
6023,2543,1.0
6023,7194,1.0
6023,8427,1.0
6023,1170,1.0
6023,3369,1.0
6023,3673,1.0
6023,8809,1.0
6023,6570,1.0
6023,4626,0.0
6023,4904,0.0
6024,7792,1.0
6024,8835,1.0
6024,6635,1.0
6024,5472,1.0
6024,3403,1.0
6024,3771,1.0
6024,7279,1.0
6024,4783,1.0
6024,1375,1.0
6024,195,1.0
6025,10212,1.0
6025,6532,1.0
6025,859,1.0
6025,10407,1.0
6025,8809,1.0
6025,1878,1.0
6025,4679,1.0
6025,8755,1.0
6025,7387,1.0
6025,4736,0.0
6026,9270,1.0
6026,4600,1.0
6026,657,1.0
6026,10032,1.0
6026,5562,1.0
6026,1349,1.0
6026,4531,1.0
6026,6285,1.0
6026,10927,1.0
6026,105,0.0
6027,6656,1.0
6027,10533,1.0
6027,5980,1.0
6027,6580,1.0
6027,5260,1.0
6027,10621,1.0
6027,2385,1.0
6027,3839,1.0
6027,5118,1.0
6027,11001,0.0
6028,3361,1.0
6028,2006,1.0
6028,724,1.0
6028,8287,1.0
6028,3355,1.0
6028,4663,1.0
6028,9157,1.0
6028,7012,1.0
6028,9546,0.0
6028,469,0.0
6029,4911,1.0
6029,10867,1.0
6029,2158,1.0
6029,1544,1.0
6029,5391,1.0
6029,6949,1.0
6029,4616,1.0
6029,2324,1.0
6029,3585,0.0
6029,6755,0.0
6030,530,1.0
6030,11050,1.0
6030,10680,1.0
6030,1443,1.0
6030,9665,1.0
6030,8020,1.0
6030,4426,1.0
6030,1282,1.0
6030,1621,0.0
6030,1575,0.0
6031,4544,1.0
6031,1531,1.0
6031,6714,1.0
6031,3625,1.0
6031,9709,1.0
6031,1565,1.0
6031,10944,1.0
6031,955,1.0
6031,4140,1.0
6031,6768,1.0
6032,1273,1.0
6032,6018,1.0
6032,7162,1.0
6032,7764,1.0
6032,10936,1.0
6032,6378,1.0
6032,5321,1.0
6032,10867,1.0
6032,1140,0.0
6032,6949,0.0
6033,9644,1.0
6033,5064,1.0
6033,6443,1.0
6033,940,1.0
6033,5911,1.0
6033,7165,1.0
6033,767,1.0
6033,5625,0.0
6033,1481,0.0
6033,574,0.0
6034,4839,1.0
6034,7093,1.0
6034,1922,1.0
6034,1272,1.0
6034,3871,1.0
6034,644,1.0
6034,5721,1.0
6034,10104,1.0
6034,7078,0.0
6034,2672,0.0
6035,1941,1.0
6035,9487,1.0
6035,6586,1.0
6035,4905,1.0
6035,6663,1.0
6035,5871,1.0
6035,138,1.0
6035,441,1.0
6035,8284,1.0
6035,3865,0.0
6036,2741,1.0
6036,5876,1.0
6036,2421,1.0
6036,4846,1.0
6036,6676,1.0
6036,8146,1.0
6036,3309,1.0
6036,9453,1.0
6036,8787,0.0
6036,7514,0.0
6037,4036,1.0
6037,3141,1.0
6037,9375,1.0
6037,8184,1.0
6037,10086,1.0
6037,10837,1.0
6037,5122,1.0
6037,6272,1.0
6037,2481,1.0
6037,4157,0.0
6038,4792,1.0
6038,1280,1.0
6038,3901,1.0
6038,1268,1.0
6038,2288,1.0
6038,642,1.0
6038,4445,1.0
6038,604,1.0
6038,3661,1.0
6038,2528,0.0
6039,141,1.0
6039,6859,1.0
6039,8678,1.0
6039,7738,1.0
6039,6130,1.0
6039,8879,1.0
6039,3844,1.0
6039,9393,1.0
6039,4926,1.0
6039,7552,1.0
6040,8311,1.0
6040,5016,1.0
6040,9440,1.0
6040,4158,1.0
6040,2210,1.0
6040,8691,1.0
6040,2312,1.0
6040,9966,1.0
6040,8876,0.0
6040,9269,0.0
6041,9230,1.0
6041,2978,1.0
6041,9733,1.0
6041,3435,1.0
6041,5154,1.0
6041,4957,1.0
6041,624,1.0
6041,8338,1.0
6041,10562,1.0
6041,7321,0.0
6042,2630,1.0
6042,2886,1.0
6042,9848,1.0
6042,9986,1.0
6042,7297,1.0
6042,359,1.0
6042,10848,1.0
6042,5857,0.0
6042,1892,0.0
6042,4838,0.0
6043,3887,1.0
6043,7438,1.0
6043,4733,1.0
6043,2188,1.0
6043,4647,1.0
6043,10199,1.0
6043,3503,1.0
6043,10206,1.0
6043,5047,1.0
6043,6775,0.0
6044,6881,1.0
6044,6948,1.0
6044,6064,1.0
6044,566,1.0
6044,5109,1.0
6044,1368,1.0
6044,1338,1.0
6044,5422,0.0
6044,7781,0.0
6044,10269,0.0
6045,5685,1.0
6045,7822,1.0
6045,10070,1.0
6045,2853,1.0
6045,910,1.0
6045,8210,1.0
6045,2029,1.0
6045,3578,1.0
6045,9324,1.0
6045,4343,1.0
6046,2519,1.0
6046,7006,1.0
6046,262,1.0
6046,8510,1.0
6046,8668,1.0
6046,10661,1.0
6046,3914,1.0
6046,4314,1.0
6046,3704,1.0
6046,10852,0.0
6047,7320,1.0
6047,7285,1.0
6047,1718,1.0
6047,4581,1.0
6047,3951,1.0
6047,5777,1.0
6047,4157,1.0
6047,5292,1.0
6047,5456,1.0
6047,4045,1.0
6048,1602,1.0
6048,628,1.0
6048,1770,1.0
6048,10828,1.0
6048,1620,1.0
6048,2976,1.0
6048,698,1.0
6048,10476,1.0
6048,1757,1.0
6048,9697,1.0
6049,37,1.0
6049,3918,1.0
6049,1677,1.0
6049,10152,1.0
6049,8197,1.0
6049,3230,1.0
6049,3261,1.0
6049,10058,1.0
6049,7921,1.0
6049,5778,0.0
6050,9601,1.0
6050,6467,1.0
6050,9948,1.0
6050,8501,1.0
6050,4716,1.0
6050,10019,1.0
6050,7663,1.0
6050,20,1.0
6050,5349,1.0
6050,6022,0.0
6051,2392,1.0
6051,8384,1.0
6051,3564,1.0
6051,4501,1.0
6051,104,1.0
6051,1788,1.0
6051,291,1.0
6051,9086,1.0
6051,7768,1.0
6051,6580,1.0
6052,3944,1.0
6052,2942,1.0
6052,7542,1.0
6052,5267,1.0
6052,5800,1.0
6052,599,1.0
6052,4627,1.0
6052,1153,1.0
6052,8443,1.0
6052,323,0.0
6053,1102,1.0
6053,1441,1.0
6053,2117,1.0
6053,4736,1.0
6053,705,1.0
6053,5277,1.0
6053,2887,1.0
6053,245,1.0
6053,4046,0.0
6053,2001,0.0
6054,6295,1.0
6054,7601,1.0
6054,9411,1.0
6054,16,1.0
6054,8195,1.0
6054,7494,1.0
6054,6790,1.0
6054,10589,1.0
6054,1705,1.0
6054,1747,0.0
6055,3247,1.0
6055,7125,1.0
6055,5362,1.0
6055,9809,1.0
6055,10963,1.0
6055,10344,1.0
6055,98,1.0
6055,7600,1.0
6055,1184,1.0
6055,3237,1.0
6056,950,1.0
6056,30,1.0
6056,3915,1.0
6056,1418,1.0
6056,9873,1.0
6056,6482,1.0
6056,2598,1.0
6056,6680,1.0
6056,8919,1.0
6056,8649,1.0
6057,8285,1.0
6057,748,1.0
6057,4028,1.0
6057,7768,1.0
6057,7681,1.0
6057,9928,1.0
6057,7770,1.0
6057,6178,1.0
6057,8185,0.0
6057,7819,0.0
6058,10766,1.0
6058,7479,1.0
6058,9417,1.0
6058,7722,1.0
6058,5785,1.0
6058,4711,1.0
6058,6730,1.0
6058,9695,1.0
6058,3272,0.0
6058,1081,0.0
6059,8427,1.0
6059,384,1.0
6059,5117,1.0
6059,8629,1.0
6059,5925,1.0
6059,10526,1.0
6059,6440,1.0
6059,9845,0.0
6059,6233,0.0
6059,8759,0.0
6060,6734,1.0
6060,4003,1.0
6060,8972,1.0
6060,7479,1.0
6060,5090,1.0
6060,10550,1.0
6060,8613,1.0
6060,249,1.0
6060,8803,1.0
6060,8814,1.0
6061,6609,1.0
6061,10158,1.0
6061,6174,1.0
6061,1243,1.0
6061,2977,1.0
6061,7091,1.0
6061,4794,1.0
6061,8804,1.0
6061,591,0.0
6061,1383,0.0
6062,8032,1.0
6062,7488,1.0
6062,10911,1.0
6062,5048,1.0
6062,1275,1.0
6062,5747,1.0
6062,8244,1.0
6062,11022,1.0
6062,2126,0.0
6062,5219,0.0
6063,3815,1.0
6063,1385,1.0
6063,2185,1.0
6063,2125,1.0
6063,10181,1.0
6063,1366,1.0
6063,199,1.0
6063,2328,1.0
6063,8378,1.0
6063,584,0.0
6064,1368,1.0
6064,566,1.0
6064,9564,1.0
6064,6044,1.0
6064,9556,1.0
6064,6881,1.0
6064,10269,1.0
6064,2672,1.0
6064,2209,0.0
6064,5422,0.0
6065,10341,1.0
6065,9457,1.0
6065,2278,1.0
6065,8990,1.0
6065,5458,1.0
6065,3824,1.0
6065,7223,1.0
6065,8548,1.0
6065,134,1.0
6065,8051,0.0
6066,19,1.0
6066,567,1.0
6066,744,1.0
6066,9875,1.0
6066,8429,1.0
6066,7101,1.0
6066,9394,1.0
6066,6217,1.0
6066,7119,1.0
6066,8152,1.0
6067,5374,1.0
6067,1309,1.0
6067,8345,1.0
6067,1664,1.0
6067,1209,1.0
6067,1415,1.0
6067,2253,1.0
6067,4372,0.0
6067,5548,0.0
6067,8384,0.0
6068,1059,1.0
6068,8444,1.0
6068,2115,1.0
6068,7581,1.0
6068,6923,1.0
6068,10951,1.0
6068,2153,1.0
6068,10000,1.0
6068,1949,1.0
6068,460,0.0
6069,5239,1.0
6069,10262,1.0
6069,6160,1.0
6069,1517,1.0
6069,737,1.0
6069,3039,1.0
6069,1086,1.0
6069,794,1.0
6069,2913,1.0
6069,6407,0.0
6070,4388,1.0
6070,7387,1.0
6070,6708,1.0
6070,7082,1.0
6070,10407,1.0
6070,1362,1.0
6070,3555,1.0
6070,795,1.0
6070,3099,1.0
6070,2225,0.0
6071,3792,1.0
6071,568,1.0
6071,2889,1.0
6071,5190,1.0
6071,5714,1.0
6071,1394,1.0
6071,10755,1.0
6071,1763,1.0
6071,2059,0.0
6071,8338,0.0
6072,2698,1.0
6072,10243,1.0
6072,2198,1.0
6072,7848,1.0
6072,7922,1.0
6072,2937,1.0
6072,161,1.0
6072,6149,1.0
6072,10191,1.0
6072,9664,0.0
6073,10085,1.0
6073,7054,1.0
6073,4843,1.0
6073,994,1.0
6073,1440,1.0
6073,2308,1.0
6073,1921,1.0
6073,2298,1.0
6073,5787,1.0
6073,9945,1.0
6074,9379,1.0
6074,8371,1.0
6074,10894,1.0
6074,6195,1.0
6074,10346,1.0
6074,4195,1.0
6074,7299,1.0
6074,864,1.0
6074,3031,0.0
6074,5500,0.0
6075,950,1.0
6075,2691,1.0
6075,9613,1.0
6075,5385,1.0
6075,4427,1.0
6075,10127,1.0
6075,6662,1.0
6075,8279,1.0
6075,6056,0.0
6075,7827,0.0
6076,2780,1.0
6076,3398,1.0
6076,836,1.0
6076,10970,1.0
6076,2683,1.0
6076,9881,1.0
6076,8860,1.0
6076,9273,1.0
6076,9368,0.0
6076,3081,0.0
6077,2341,1.0
6077,2686,1.0
6077,1788,1.0
6077,7373,1.0
6077,9673,1.0
6077,1181,1.0
6077,6365,1.0
6077,6580,1.0
6077,2082,0.0
6077,10063,0.0
6078,3314,1.0
6078,5355,1.0
6078,5544,1.0
6078,2273,1.0
6078,9791,1.0
6078,4383,1.0
6078,6931,1.0
6078,8325,1.0
6078,369,1.0
6078,4728,1.0
6079,6889,1.0
6079,9764,1.0
6079,10162,1.0
6079,2144,1.0
6079,9614,1.0
6079,7880,1.0
6079,2708,1.0
6079,6193,0.0
6079,1056,0.0
6079,5637,0.0
6080,3047,1.0
6080,9846,1.0
6080,3280,1.0
6080,7673,1.0
6080,6719,1.0
6080,10989,1.0
6080,10524,1.0
6080,463,1.0
6080,2449,0.0
6080,3317,0.0
6081,5438,1.0
6081,6918,1.0
6081,9724,1.0
6081,2921,1.0
6081,9485,1.0
6081,420,1.0
6081,3169,1.0
6081,10232,1.0
6081,10571,1.0
6081,3164,1.0
6082,6758,1.0
6082,10038,1.0
6082,9726,1.0
6082,6103,1.0
6082,9561,1.0
6082,387,1.0
6082,634,1.0
6082,10315,1.0
6082,4956,1.0
6082,9877,1.0
6083,7017,1.0
6083,11105,1.0
6083,10791,1.0
6083,7818,1.0
6083,1262,1.0
6083,7589,1.0
6083,4781,1.0
6083,1218,1.0
6083,3047,1.0
6083,3783,1.0
6084,3960,1.0
6084,5880,1.0
6084,10911,1.0
6084,5191,1.0
6084,5498,1.0
6084,5230,1.0
6084,3298,1.0
6084,5048,1.0
6084,7410,0.0
6084,10287,0.0
6085,6621,1.0
6085,9563,1.0
6085,7641,1.0
6085,4293,1.0
6085,3463,1.0
6085,6151,1.0
6085,2624,1.0
6085,1505,1.0
6085,9625,0.0
6085,10557,0.0
6086,3002,1.0
6086,10219,1.0
6086,10238,1.0
6086,9455,1.0
6086,6697,1.0
6086,3677,1.0
6086,9510,1.0
6086,1521,1.0
6086,3009,1.0
6086,4682,1.0
6087,485,1.0
6087,1561,1.0
6087,4895,1.0
6087,5960,1.0
6087,5644,1.0
6087,7186,1.0
6087,9451,1.0
6087,1976,1.0
6087,10463,1.0
6087,10956,1.0
6088,4210,1.0
6088,6957,1.0
6088,4096,1.0
6088,8250,1.0
6088,9077,1.0
6088,5749,1.0
6088,3244,1.0
6088,6925,1.0
6088,8445,1.0
6088,1973,0.0
6089,9121,1.0
6089,1327,1.0
6089,9924,1.0
6089,5763,1.0
6089,7069,1.0
6089,5566,1.0
6089,3118,1.0
6089,2158,1.0
6089,4961,0.0
6089,1741,0.0
6090,4953,1.0
6090,10800,1.0
6090,3944,1.0
6090,932,1.0
6090,7053,1.0
6090,8620,1.0
6090,8842,1.0
6090,10424,1.0
6090,8863,0.0
6090,7360,0.0
6091,9230,1.0
6091,3243,1.0
6091,4451,1.0
6091,6993,1.0
6091,4491,1.0
6091,9542,1.0
6091,243,1.0
6091,5796,1.0
6091,9733,1.0
6091,1841,1.0
6092,10597,1.0
6092,1570,1.0
6092,659,1.0
6092,10743,1.0
6092,3044,1.0
6092,3504,1.0
6092,2798,1.0
6092,9768,1.0
6092,796,1.0
6092,11117,0.0
6093,11093,1.0
6093,6876,1.0
6093,811,1.0
6093,6844,1.0
6093,9184,1.0
6093,5492,1.0
6093,2142,1.0
6093,2836,1.0
6093,8070,1.0
6093,9839,0.0
6094,1506,1.0
6094,8291,1.0
6094,339,1.0
6094,3586,1.0
6094,7656,1.0
6094,5474,1.0
6094,41,1.0
6094,6478,1.0
6094,256,1.0
6094,8832,0.0
6095,5081,1.0
6095,7999,1.0
6095,10065,1.0
6095,2963,1.0
6095,948,1.0
6095,7116,1.0
6095,10000,1.0
6095,610,1.0
6095,9316,1.0
6095,10569,0.0
6096,8413,1.0
6096,2565,1.0
6096,7433,1.0
6096,5954,1.0
6096,6345,1.0
6096,6655,1.0
6096,4220,1.0
6096,5886,1.0
6096,10518,1.0
6096,8009,1.0
6097,3428,1.0
6097,2588,1.0
6097,9693,1.0
6097,5092,1.0
6097,8517,1.0
6097,405,1.0
6097,8891,1.0
6097,3436,1.0
6097,639,0.0
6097,10303,0.0
6098,10086,1.0
6098,10837,1.0
6098,1901,1.0
6098,9117,1.0
6098,2027,1.0
6098,3855,1.0
6098,7464,1.0
6098,4157,1.0
6098,10295,0.0
6098,8184,0.0
6099,7837,1.0
6099,5415,1.0
6099,9380,1.0
6099,2909,1.0
6099,4721,1.0
6099,5257,1.0
6099,7448,1.0
6099,11148,1.0
6099,8604,1.0
6099,3780,0.0
6100,707,1.0
6100,92,1.0
6100,7132,1.0
6100,5154,1.0
6100,9230,1.0
6100,7286,1.0
6100,11137,1.0
6100,6993,1.0
6100,8841,0.0
6100,7321,0.0
6101,6637,1.0
6101,5969,1.0
6101,1858,1.0
6101,3896,1.0
6101,989,1.0
6101,3364,1.0
6101,9076,1.0
6101,9783,1.0
6101,1881,1.0
6101,1981,0.0
6102,3732,1.0
6102,208,1.0
6102,77,1.0
6102,4180,1.0
6102,5323,1.0
6102,7250,1.0
6102,8167,1.0
6102,4882,1.0
6102,2653,0.0
6102,1149,0.0
6103,4066,1.0
6103,1047,1.0
6103,8780,1.0
6103,3403,1.0
6103,5613,1.0
6103,6906,1.0
6103,9877,1.0
6103,8843,1.0
6103,6405,0.0
6103,11169,0.0
6104,10687,1.0
6104,3223,1.0
6104,5630,1.0
6104,3936,1.0
6104,3749,1.0
6104,4058,1.0
6104,7100,1.0
6104,3243,1.0
6104,989,1.0
6104,5336,1.0
6105,11034,1.0
6105,10867,1.0
6105,10936,1.0
6105,6949,1.0
6105,10385,1.0
6105,7289,1.0
6105,8968,1.0
6105,3178,1.0
6105,863,0.0
6105,8431,0.0
6106,6884,1.0
6106,1054,1.0
6106,2099,1.0
6106,11131,1.0
6106,989,1.0
6106,3774,1.0
6106,4049,1.0
6106,3413,0.0
6106,5336,0.0
6106,1575,0.0
6107,8406,1.0
6107,7411,1.0
6107,6646,1.0
6107,1246,1.0
6107,10189,1.0
6107,6279,1.0
6107,6882,1.0
6107,177,1.0
6107,1183,0.0
6107,3457,0.0
6108,1598,1.0
6108,2014,1.0
6108,4181,1.0
6108,5609,1.0
6108,2543,1.0
6108,4944,1.0
6108,8911,1.0
6108,7405,0.0
6108,908,0.0
6108,2548,0.0
6109,4831,1.0
6109,3066,1.0
6109,2693,1.0
6109,6720,1.0
6109,4319,1.0
6109,1965,1.0
6109,6709,1.0
6109,1867,1.0
6109,10469,1.0
6109,3849,1.0
6110,3519,1.0
6110,9631,1.0
6110,912,1.0
6110,9495,1.0
6110,9481,1.0
6110,7580,1.0
6110,9870,1.0
6110,1447,1.0
6110,2459,0.0
6110,1453,0.0
6111,1153,1.0
6111,9110,1.0
6111,10549,1.0
6111,8694,1.0
6111,4485,1.0
6111,7724,1.0
6111,2625,1.0
6111,5682,1.0
6111,1027,1.0
6111,2503,0.0
6112,5085,1.0
6112,5381,1.0
6112,7576,1.0
6112,11047,1.0
6112,9421,1.0
6112,8174,1.0
6112,3767,1.0
6112,147,1.0
6112,4814,0.0
6112,7001,0.0
6113,8695,1.0
6113,2282,1.0
6113,10825,1.0
6113,6780,1.0
6113,5684,1.0
6113,5615,1.0
6113,7400,1.0
6113,6905,1.0
6113,2519,1.0
6113,1461,0.0
6114,7988,1.0
6114,5013,1.0
6114,5275,1.0
6114,6921,1.0
6114,7226,1.0
6114,7749,1.0
6114,2487,1.0
6114,5577,1.0
6114,1181,1.0
6114,10578,1.0
6115,744,1.0
6115,4675,1.0
6115,7104,1.0
6115,7119,1.0
6115,1360,1.0
6115,2267,1.0
6115,6643,1.0
6115,6761,1.0
6115,4970,0.0
6115,6276,0.0
6116,7234,1.0
6116,7395,1.0
6116,4374,1.0
6116,1767,1.0
6116,272,1.0
6116,1915,1.0
6116,6477,1.0
6116,860,1.0
6116,4041,1.0
6116,3662,1.0
6117,10300,1.0
6117,7718,1.0
6117,6404,1.0
6117,1762,1.0
6117,6811,1.0
6117,8074,1.0
6117,7908,1.0
6117,5464,1.0
6117,2736,0.0
6117,1408,0.0
6118,3655,1.0
6118,2784,1.0
6118,10200,1.0
6118,9081,1.0
6118,3602,1.0
6118,438,1.0
6118,10369,1.0
6118,5012,1.0
6118,2340,1.0
6118,635,1.0
6119,1586,1.0
6119,3748,1.0
6119,8408,1.0
6119,5162,1.0
6119,2473,1.0
6119,1460,1.0
6119,3035,1.0
6119,9296,1.0
6119,2066,0.0
6119,6902,0.0
6120,3698,1.0
6120,11185,1.0
6120,3021,1.0
6120,4752,1.0
6120,166,1.0
6120,7881,1.0
6120,8080,1.0
6120,6713,1.0
6120,10679,0.0
6120,827,0.0
6121,5379,1.0
6121,9020,1.0
6121,10901,1.0
6121,6555,1.0
6121,2449,1.0
6121,5367,1.0
6121,10928,1.0
6121,6092,1.0
6121,6204,1.0
6121,1570,1.0
6122,855,1.0
6122,4691,1.0
6122,688,1.0
6122,8389,1.0
6122,4412,1.0
6122,3630,1.0
6122,3576,1.0
6122,3972,1.0
6122,6622,0.0
6122,5358,0.0
6123,5145,1.0
6123,5005,1.0
6123,1404,1.0
6123,6293,1.0
6123,1005,1.0
6123,354,1.0
6123,7547,1.0
6123,2606,1.0
6123,8109,1.0
6123,9941,1.0
6124,7570,1.0
6124,8256,1.0
6124,1489,1.0
6124,8618,1.0
6124,887,1.0
6124,1941,1.0
6124,11000,1.0
6124,5900,1.0
6124,2277,0.0
6124,4905,0.0
6125,5762,1.0
6125,9180,1.0
6125,9550,1.0
6125,6555,1.0
6125,8582,1.0
6125,6856,1.0
6125,6021,1.0
6125,4669,1.0
6125,5227,0.0
6125,106,0.0
6126,3457,1.0
6126,1348,1.0
6126,10965,1.0
6126,7264,1.0
6126,6631,1.0
6126,327,1.0
6126,2215,1.0
6126,4465,1.0
6126,8189,1.0
6126,3292,0.0
6127,2543,1.0
6127,1459,1.0
6127,8740,1.0
6127,436,1.0
6127,9318,1.0
6127,1908,1.0
6127,5261,1.0
6127,1747,1.0
6127,3964,1.0
6127,9382,1.0
6128,11176,1.0
6128,3242,1.0
6128,3324,1.0
6128,8011,1.0
6128,1441,1.0
6128,4736,1.0
6128,9563,1.0
6128,4678,0.0
6128,9362,0.0
6128,456,0.0
6129,9067,1.0
6129,6882,1.0
6129,8483,1.0
6129,7858,1.0
6129,8480,1.0
6129,626,1.0
6129,177,1.0
6129,8406,1.0
6129,7098,1.0
6129,7411,0.0
6130,6859,1.0
6130,6039,1.0
6130,141,1.0
6130,3882,1.0
6130,4926,1.0
6130,3342,1.0
6130,7552,1.0
6130,8879,1.0
6130,9450,1.0
6130,8767,0.0
6131,10011,1.0
6131,5654,1.0
6131,10341,1.0
6131,1377,1.0
6131,2391,1.0
6131,10304,1.0
6131,2842,1.0
6131,4351,1.0
6131,6156,1.0
6131,5744,1.0
6132,2705,1.0
6132,2715,1.0
6132,8183,1.0
6132,10531,1.0
6132,7592,1.0
6132,1329,1.0
6132,2166,1.0
6132,10148,1.0
6132,4970,1.0
6132,6777,1.0
6133,9510,1.0
6133,3235,1.0
6133,647,1.0
6133,3486,1.0
6133,9378,1.0
6133,951,1.0
6133,9216,1.0
6133,4682,1.0
6133,7046,0.0
6133,8791,0.0
6134,6140,1.0
6134,2753,1.0
6134,2349,1.0
6134,3371,1.0
6134,8281,1.0
6134,6481,1.0
6134,5597,1.0
6134,11119,1.0
6134,6912,0.0
6134,10728,0.0
6135,5014,1.0
6135,2482,1.0
6135,6382,1.0
6135,8383,1.0
6135,1913,1.0
6135,8503,1.0
6135,1773,1.0
6135,494,1.0
6135,5851,1.0
6135,1486,1.0
